Values number: 76.0 Distance: 100.0 BER: 0.532210525713 SNR: 0.049444603119 DAC: 0.0 FREQ: 2485000000
Values number: 9.0 Distance: 100.0 BER: 0.528555558787 SNR: 0.0455883444229 DAC: 0.001 FREQ: 2485000000
Values number: 0.0 Distance: 100.0 BER: 0.0 SNR: 0.0 DAC: 0.9 FREQ: 2485000000
