nbr: 100.0 Dist: 300.0 BerMoy: 0.501070000231 BerMin: 0.465 BerMax: 0.527 SnrMoy: 0.0347793292174 SnrMin: -0.398243224847 SnrMax: 2.04290647173 Amp: 0.001 Freq: 2485000000
nbr: 100.0 Dist: 300.0 BerMoy: 0.496540001035 BerMin: 0.45 BerMax: 0.537 SnrMoy: 0.00387216146619 SnrMin: -0.393058699389 SnrMax: 0.524420731761 Amp: 0.002 Freq: 2485000000
nbr: 100.0 Dist: 300.0 BerMoy: 0.4832099998 BerMin: 0.415 BerMax: 0.525 SnrMoy: 0.00706891998907 SnrMin: -1.23413554262 SnrMax: 1.71343012416 Amp: 0.003 Freq: 2485000000
nbr: 100.0 Dist: 300.0 BerMoy: 0.444910000861 BerMin: 0.312 BerMax: 0.538 SnrMoy: 0.25418133418 SnrMin: -1.65509927338 SnrMax: 3.00019751903 Amp: 0.004 Freq: 2485000000
nbr: 100.0 Dist: 300.0 BerMoy: 0.423689999878 BerMin: 0.343 BerMax: 0.509 SnrMoy: -0.0143419298141 SnrMin: -0.524502277312 SnrMax: 0.493981360618 Amp: 0.005 Freq: 2485000000
nbr: 99.0 Dist: 300.0 BerMoy: 0.387292930875 BerMin: 0.194 BerMax: 0.52 SnrMoy: 0.0751751181609 SnrMin: -2.07277722251 SnrMax: 3.7751047912 Amp: 0.006 Freq: 2485000000
nbr: 100.0 Dist: 300.0 BerMoy: 0.349090000018 BerMin: 0.077 BerMax: 0.524 SnrMoy: 0.374979204557 SnrMin: -2.44940244149 SnrMax: 7.48727804442 Amp: 0.007 Freq: 2485000000
nbr: 100.0 Dist: 300.0 BerMoy: 0.31101000011 BerMin: 0.022 BerMax: 0.512 SnrMoy: 1.89354560315 SnrMin: -2.15362510866 SnrMax: 14.6542269571 Amp: 0.008 Freq: 2485000000
nbr: 100.0 Dist: 300.0 BerMoy: 0.293359998912 BerMin: 0.012 BerMax: 0.516 SnrMoy: 1.01310826838 SnrMin: -2.54989024816 SnrMax: 11.8294011515 Amp: 0.009 Freq: 2485000000
nbr: 100.0 Dist: 300.0 BerMoy: 0.254319999963 BerMin: 0.008 BerMax: 0.494 SnrMoy: -0.0223616408676 SnrMin: -0.738726630371 SnrMax: 0.764467449302 Amp: 0.01 Freq: 2485000000
nbr: 93.0 Dist: 300.0 BerMoy: 0.216258064794 BerMin: 0.0 BerMax: 0.503 SnrMoy: 3.23474700817 SnrMin: -2.6390113954 SnrMax: 23.1606835808 Amp: 0.011 Freq: 2485000000
nbr: 88.0 Dist: 100.0 BerMoy: 0.19119318281 BerMin: 0.0 BerMax: 0.517 SnrMoy: 3.91222503013 SnrMin: -2.72539688917 SnrMax: 17.1620396646 Amp: 0.012 Freq: 2485000000
